"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.987183750E0,2.555186462E0,-6.863826599E0,-1.911045959E1
2.997197750E0,1.718875580E0,-7.281458130E0,-1.841320953E1
3.007211750E0,1.254241791E0,-7.538024597E0,-1.687635544E1
3.017225750E0,1.439406738E0,-7.346273346E0,-1.589709183E1
3.027238750E0,1.461261292E0,-7.221283264E0,-1.480466354E1
3.037252750E0,1.158141632E0,-7.111561432E0,-1.434676575E1
3.047266750E0,1.009800110E0,-7.007378082E0,-1.409289368E1
3.057280750E0,8.390052795E-1,-6.871610413E0,-1.395637756E1
3.067294750E0,5.999523926E-1,-6.722520447E0,-1.340672058E1
3.077308750E0,1.996847534E-1,-6.570736084E0,-1.220711517E1
3.087321750E0,-1.107696533E-1,-6.292165375E0,-1.091859467E1
3.097335750E0,-2.010319519E-1,-5.841752014E0,-9.574689331E0
3.107349750E0,-1.387614441E-1,-5.223387909E0,-8.295000458E0
3.117363750E0,-1.465452576E-1,-4.686604156E0,-6.600973206E0
3.127377750E0,-3.011737061E-1,-4.357288971E0,-4.443659363E0
3.137391750E0,-5.430706787E-1,-4.163591766E0,-2.052980804E0
3.147404750E0,-8.821156311E-1,-4.245920563E0,-1.068777466E-1
3.157418750E0,-1.195713501E0,-4.014801178E0,1.495540009E0
3.167432750E0,-1.544188843E0,-3.419489136E0,3.273692322E0
3.177446750E0,-2.107018433E0,-2.716251526E0,4.644092560E0
3.187460750E0,-2.732118530E0,-2.085762634E0,5.576653290E0
3.197474750E0,-3.070864105E0,-1.379680939E0,6.425538025E0
3.207488750E0,-2.981649628E0,-6.957531738E-1,6.878047028E0
3.217501750E0,-2.912493439E0,-8.726852417E-2,6.731651459E0
3.227515750E0,-3.108585663E0,1.713935852E-1,5.789211273E0
3.237529750E0,-3.715423737E0,2.465373230E-1,4.207749939E0
3.247543750E0,-4.180057526E0,3.397933960E-1,2.468067627E0
3.257557750E0,-4.285288696E0,5.171745300E-1,2.197430420E-1
3.267571750E0,-3.971241760E0,7.455995178E-1,-2.598596191E0
3.277584750E0,-2.447709961E0,1.625918884E0,-5.475014648E0
3.287598750E0,-9.375004578E-1,2.687361603E0,-8.516988831E0
3.297612750E0,-2.309696960E-1,3.047362976E0,-1.101170105E1
3.307626750E0,-1.468446350E-1,2.702330475E0,-1.215996323E1
3.317640750E0,-4.101470947E-1,2.158810730E0,-1.219768478E1
3.327654750E0,-3.366499329E-1,1.628762970E0,-1.171883057E1
3.337668750E0,1.911524963E-1,1.225651245E0,-1.065364563E1
3.347681750E0,1.068627777E0,1.120270386E0,-9.242829437E0
3.357695750E0,2.142943726E0,1.214125214E0,-7.691305847E0
3.367709750E0,2.669099579E0,1.392254791E0,-6.411916351E0
3.377723750E0,3.121309204E0,1.664089508E0,-4.575235748E0
3.387737750E0,3.623065796E0,1.728455658E0,-2.185904388E0
3.397751750E0,3.725752258E0,1.346150665E0,-4.013154602E-1
3.407764750E0,3.635789337E0,1.170715485E0,-2.029779053E-1
3.417778750E0,4.095633087E0,1.553768921E0,-4.855902100E-1
3.427792750E0,4.791985016E0,1.929936676E0,-1.323248291E0
3.437806750E0,4.554728394E0,2.017055511E0,-2.470911713E0
3.447820750E0,4.569098511E0,1.979633331E0,-3.027753754E0
3.457834750E0,5.439239044E0,1.979034576E0,-3.377426605E0
3.467847750E0,6.417005768E0,1.976639557E0,-4.173920288E0
3.477861750E0,7.383096771E0,1.925745392E0,-4.910837860E0
3.487875750E0,7.681127014E0,1.408870239E0,-5.596711578E0
3.497889750E0,7.136709137E0,6.706054688E-1,-5.709726562E0
3.507903750E0,6.920708313E0,3.382965088E-2,-4.973707123E0
3.517917750E0,6.783294067E0,-6.191125488E-1,-4.792583771E0
3.527931750E0,6.575526123E0,-1.123114471E0,-5.730982361E0
3.537944750E0,7.486831055E0,-1.126856689E0,-6.960675201E0
3.547958750E0,8.772657166E0,-8.849597168E-1,-8.259374542E0
3.557972750E0,8.799451447E0,-1.084345093E0,-1.008722351E1
3.567986750E0,7.858059082E0,-1.397044830E0,-1.117291580E1
3.578000750E0,6.980733490E0,-1.817071381E0,-1.096933914E1
3.588014750E0,6.107000427E0,-2.363734589E0,-1.092443253E1
3.598028750E0,5.712870026E0,-3.461701355E0,-1.096948883E1
3.608041750E0,4.408183136E0,-4.612657928E0,-1.170954987E1
3.618055750E0,2.642754364E0,-5.507497101E0,-1.360715378E1
3.628069750E0,1.538800049E0,-5.979465637E0,-1.551104462E1
3.638083750E0,1.416354675E0,-5.803880768E0,-1.763198410E1
3.648097750E0,1.487157440E0,-5.163662109E0,-1.936942108E1
3.658111750E0,1.638792114E0,-4.472100220E0,-2.023058029E1
3.698166750E0,-8.134085083E-1,-7.145540771E0,-1.843057343E1
3.708180750E0,-1.816772003E0,-7.618257751E0,-1.802895859E1
3.718194750E0,-2.769540710E0,-7.641459503E0,-1.786789352E1
3.728208750E0,-3.026705933E0,-6.893015900E0,-1.832758759E1
3.738221750E0,-2.337539063E0,-5.910459137E0,-1.812625626E1
3.748235750E0,-1.837279358E0,-5.057233429E0,-1.800021835E1
3.758249750E0,-1.707199860E0,-4.649930420E0,-1.809452225E1
3.768263750E0,-1.685644684E0,-4.865482178E0,-1.755534348E1
3.778277750E0,-1.792372742E0,-5.265450439E0,-1.711974930E1
3.788291750E0,-1.566642151E0,-5.693111115E0,-1.661709457E1
3.798305750E0,-9.380992126E-1,-5.618566132E0,-1.662143555E1
3.808318750E0,2.921923828E-1,-4.763693848E0,-1.675959824E1
3.818332750E0,2.114353180E0,-3.749702454E0,-1.681139053E1
3.828346750E0,3.149450684E0,-2.945424957E0,-1.683070038E1
3.838360750E0,2.905458069E0,-2.889890442E0,-1.686961945E1
3.848374750E0,2.631228333E0,-3.122207336E0,-1.653760986E1
3.858388750E0,2.530338135E0,-3.528911591E0,-1.662592621E1
3.868402750E0,2.026485901E0,-3.963308258E0,-1.760548920E1
3.878416792E0,1.803749084E0,-4.226161652E0,-1.844778763E1
3.888430792E0,2.278112640E0,-4.027375031E0,-1.862561783E1
3.898444792E0,3.029999084E0,-3.640579376E0,-1.858220810E1
3.908458792E0,3.730691986E0,-3.482208710E0,-1.834569992E1
3.918472792E0,4.772974548E0,-3.338507538E0,-1.704774902E1
3.928486792E0,5.525908813E0,-3.115321655E0,-1.563199310E1
3.938500792E0,5.557493134E0,-3.019969940E0,-1.392164978E1
3.948513792E0,5.469176788E0,-3.076252899E0,-1.203871536E1
3.958527792E0,4.733307037E0,-3.320544891E0,-1.113429611E1
3.968541792E0,3.430715790E0,-3.770509186E0,-1.048180298E1
3.978555792E0,2.610720978E0,-3.800147552E0,-8.950487366E0
3.988569792E0,2.350412292E0,-3.531755676E0,-7.409591675E0
3.998583792E0,2.218835907E0,-3.120261383E0,-5.765410767E0
4.008597792E0,1.873504028E0,-2.871778107E0,-4.647984467E0
4.018610792E0,1.251547394E0,-2.609224091E0,-4.230652313E0
4.028624792E0,6.360273743E-1,-2.295326843E0,-3.071911926E0
4.038638792E0,2.519261169E-1,-1.883682861E0,-1.687440948E0
4.048652792E0,6.900650024E-2,-1.553918610E0,-3.932322693E-1
4.058666792E0,5.972579956E-2,-1.448388062E0,1.236279144E0
4.068680792E0,5.333409119E-1,-1.460063782E0,3.195255432E0
4.078694792E0,1.386566620E0,-9.708810425E-1,4.581522675E0
4.088707792E0,1.915566559E0,-3.565585327E-1,5.130580902E0
4.098721792E0,2.532882843E0,5.191204834E-1,5.205574951E0
4.108735792E0,4.343667297E0,2.117945709E0,4.621639252E0
4.118749792E0,5.497617645E0,3.449277191E0,3.201841736E0
4.128763792E0,5.063220978E0,3.582649841E0,1.999841309E0
4.138777792E0,4.440815277E0,3.058140564E0,1.492396545E0
4.148791792E0,3.785927124E0,2.280507660E0,8.367599487E-1
4.158804792E0,2.010169830E0,1.480870514E0,-1.456920319E0
4.168818792E0,8.289761353E-1,1.155746613E0,-4.157753906E0
4.178832792E0,7.738906860E-1,1.503623199E0,-6.774462433E0
4.188846792E0,1.142574005E0,2.278861084E0,-9.400002594E0
4.198860792E0,1.913171539E0,2.759062500E0,-1.069076843E1
4.208874792E0,2.712808685E0,3.208428040E0,-1.132963989E1
4.218888792E0,2.987038422E0,3.456761627E0,-1.238180191E1
4.228901792E0,3.106490021E0,3.551065521E0,-1.297471893E1
4.238915792E0,3.261118469E0,3.572321320E0,-1.281664764E1
4.248929792E0,3.146007843E0,3.324885864E0,-1.209140579E1
